ID;ADDRESS;STREET;STREET NO;ZIP;CITY_POST;CITY;region2;poviat;region3;subreg;coords.x1;coords.x2;LEGAL_FORM1;LEGAL_FORM2;OWNERSHIP;PKD7;SEC_PKD7;GR_EMPL;empl
238790;08-500 Ryki Nowy Bazanów   1A;NA;1A;08-500;Ryki;Nowy Bazanów;powiat rycki;powiat rycki;gmina Ryki;4;22,01499003;51,62843999;2;19;214;4120Z;F;1;5
275660;22-442 Adamów Rachodoszcze   97a;NA;97a;22-442;Adamów;Rachodoszcze;powiat zamojski;powiat zamojski;gmina Adamów;2;23,27563108;50,6213724;9;99;214;1610Z;C;1;5
239160;08-540 Stê¿yca Brzeziny   85;NA;85;08-540;Stê¿yca;Brzeziny;powiat rycki;powiat rycki;gmina Stê¿yca;4;21,82961001;51,62636999;9;99;214;0150Z;A;1;5
257104;22-680 Lubycza Królewska Lubycza Królewska ul. Jana III Sobieskiego 13;ul. Jana III Sobieskiego;13;22-680;Lubycza Królewska;Lubycza Królewska;powiat tomaszowski;powiat tomaszowski;gmina Lubycza Królewska;2;23,52183082;50,33759817;9;99;214;0150Z;A;1;5
179170;21-411 Wojcieszków Wola Bobrowa   30;NA;30;21-411;Wojcieszków;Wola Bobrowa;powiat ³ukowski;powiat �ukowski;gmina Wojcieszków;4;22,35397523;51,7609567;9;99;214;0150Z;A;1;5
194918;21-205 Jab³oñ Paszenki   49;NA;49;21-205;Jab³oñ;Paszenki;powiat parczewski;powiat parczewski;gmina Jab³oñ;1;23,1318515;51,71627082;9;99;214;0150Z;A;1;5
365021;22-400 Zamoæ Zamoæ ul. Ludwika Zamenhofa 6;ul. Ludwika Zamenhofa;6;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,25406119;50,7181662;9;99;214;4779Z;G;1;5
229850;21-310 Wohyñ Ostrówki   193;NA;193;21-310;Wohyñ;Ostrówki;powiat radzyñski;powiat radzy�ski;gmina Wohyñ;1;22,8076832;51,8227648;9;99;214;0150Z;A;1;5
90194;23-200 Kranik Kranik ul. Koszarowa 8;ul. Koszarowa;8;23-200;Kranik;Kranik;powiat kranicki;powiat kra�nicki;Kranik;4;22,22630846;50,92860037;9;99;214;0150Z;A;1;5
358741;20-337 Lublin Lublin ul. Pogodna 17;ul. Pogodna;17;20-337;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,59715738;51,2326501;9;99;214;4511Z;G;1;5
354637;20-518 Lublin Lublin ul. Krê¿nicka 96;ul. Krê¿nicka;96;20-518;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,51691867;51,17526171;1;117;214;5510Z;I;2;30
265191;22-600 Tomaszów Lubelski Przeorsk   79;NA;79;22-600;Tomaszów Lubelski;Przeorsk;powiat tomaszowski;powiat tomaszowski;gmina Tomaszów Lubelski;2;23,50034995;50,42174999;9;99;214;0150Z;A;1;5
143535;21-003 Niemce Elizówka   65;NA;65;21-003;Niemce;Elizówka;powiat lubelski;powiat lubelski;gmina Niemce;3;22,58055062;51,28857988;9;99;214;4631Z;G;1;5
42745;22-175 Dorohusk wier¿e ul. Partyzantów 3;ul. Partyzantów;3;22-175;Dorohusk;wier¿e;powiat che³mski;powiat che�mski;gmina Dorohusk;2;23,72822981;51,21727877;9;99;214;0150Z;A;1;5
190032;24-333 Wrzelowiec Nowy Franciszków   11;NA;11;24-333;Wrzelowiec;Nowy Franciszków;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;22,00063998;51,08734997;9;99;214;0150Z;A;1;5
197566;21-200 Parczew Parczew ul. kard. Stefana Wyszyñskiego 6;ul. kard. Stefana Wyszyñskiego;6;21-200;Parczew;Parczew;powiat parczewski;powiat parczewski;gmina Parczew;1;22,90617503;51,63999499;9;99;214;8623Z;Q;1;5
266105;22-630 Tyszowce Tyszowce ul. rednia 24;ul. rednia;24;22-630;Tyszowce;Tyszowce;powiat tomaszowski;powiat tomaszowski;gmina Tyszowce;2;23,71129522;50,61860651;9;99;214;0150Z;A;1;5
68860;23-304 Dzwola Krzemieñ Pierwszy   69;NA;69;23-304;Dzwola;Krzemieñ Pierwszy;powiat janowski;powiat janowski;gmina Dzwola;4;22,53617208;50,71116026;9;99;214;0150Z;A;1;5
241721;24-150 widnik widnik ul. Szymona Konarskiego 25;ul. Szymona Konarskiego;25;24-150;widnik;widnik;powiat widnicki;powiat �widnicki;widnik;3;22,68955995;51,22022001;9;99;214;0150Z;A;1;5
35814;23-420 Tarnogród Tarnogród ul. Bi³gorajska 200;ul. Bi³gorajska;200;23-420;Tarnogród;Tarnogród;powiat bi³gorajski;powiat bi�gorajski;gmina Tarnogród;2;22,74217796;50,3797964;9;99;214;0150Z;A;1;5
289397;22-448 Su³ów Tworyczów   80;NA;80;22-448;Su³ów;Tworyczów;powiat zamojski;powiat zamojski;gmina Su³ów;2;22,92203658;50,77814079;9;99;214;0150Z;A;1;5
313713;20-315 Lublin Lublin al. Wincentego Witosa 3;al. Wincentego Witosa;3;20-315;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,60372332;51,23303957;2;19;214;4520Z;G;1;5
3918;21-510 Ortel Ksi¹¿êcy Drugi Ortel Ksi¹¿êcy Drugi   21;NA;21;21-510;Ortel Ksi¹¿êcy Drugi;Ortel Ksi¹¿êcy Drugi;powiat bialski;powiat bialski;gmina Bia³a Podlaska;1;23,26424997;51,99023998;9;99;214;0150Z;A;1;5
313816;20-868 Lublin Lublin ul. Gorczañska 29;ul. Gorczañska;29;20-868;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,5513669;51,27862778;2;118;214;7740Z;N;1;5
16667;21-550 Terespol Koroszczyn ul. Pi³sudskiego 107;ul. Pi³sudskiego;107;21-550;Terespol;Koroszczyn;powiat bialski;powiat bialski;gmina Terespol;1;23,54590325;52,07883398;9;99;214;0150Z;A;1;5
149288;20-258 Lublin £ysaków   81;NA;81;20-258;Lublin;£ysaków;powiat lubelski;powiat lubelski;gmina Wólka;3;22,66227783;51,29894056;9;99;214;6622Z;K;1;5
324461;20-250 Lublin Lublin ul. Ignacego Daszyñskiego 2;ul. Ignacego Daszyñskiego;2;20-250;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,59451397;51,26155351;9;99;214;4791Z;G;1;5
120157;21-110 Ostrów Lubelski Rozkopaczew   135;NA;135;21-110;Ostrów Lubelski;Rozkopaczew;powiat lubartowski;powiat lubartowski;gmina Ostrów Lubelski;3;22,85490997;51,41271001;9;99;214;0150Z;A;1;5
204724;24-100 Pu³awy Pu³awy ul. Wojska Polskiego 15;ul. Wojska Polskiego;15;24-100;Pu³awy;Pu³awy;powiat pu³awski;powiat pu�awski;Pu³awy;4;21,97671243;51,41689855;9;99;214;0150Z;A;1;5
215532;24-101 Go³¹b Niebrzegów   51;NA;51;24-101;Go³¹b;Niebrzegów;powiat pu³awski;powiat pu�awski;gmina Pu³awy;4;21,93703441;51,5404499;9;99;214;0150Z;A;1;5
34933;23-424 Lipiny Dolne Lipiny Dolne   196;NA;196;23-424;Lipiny Dolne;Lipiny Dolne;powiat bi³gorajski;powiat bi�gorajski;gmina Potok Górny;2;22,46275079;50,41169889;9;99;214;0150Z;A;1;5
268693;22-200 W³odawa W³odawa al. Józefa Pi³sudskiego 16;al. Józefa Pi³sudskiego;16;22-200;W³odawa;W³odawa;powiat w³odawski;powiat w�odawski;W³odawa;1;23,55536916;51,54667147;1;140;215;4711Z;G;3;150
341632;20-071 Lublin Lublin ul. Wieniawska 14;ul. Wieniawska;14;20-071;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55167053;51,2498767;1;55;215;9411Z;S;1;5
102379;23-250 Urzêdów Urzêdów ul. Partyzantów 17;ul. Partyzantów;17;23-250;Urzêdów;Urzêdów;powiat kranicki;powiat kra�nicki;gmina Urzêdów;4;22,14932513;50,98519039;9;99;214;0150Z;A;1;5
348191;20-605 Lublin Lublin ul. Gra¿yny 20;ul. Gra¿yny;20;20-605;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,52574066;51,24355361;9;99;214;6920Z;M;1;5
223894;21-302 K¹kolewnica Wschodnia Brzozowica Du¿a   165;NA;165;21-302;K¹kolewnica Wschodnia;Brzozowica Du¿a;powiat radzyñski;powiat radzy�ski;gmina K¹kolewnica;1;22,6166667;51,95000001;9;99;214;0150Z;A;1;5
208449;24-120 Kazimierz Dolny Kazimierz Dolny ul. Do³y 24;ul. Do³y;24;24-120;Kazimierz Dolny;Kazimierz Dolny;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,9724;51,31874001;9;99;214;5520Z;I;1;5
145567;23-107 Strzy¿ewice Kie³czewice Dolne   31;NA;31;23-107;Strzy¿ewice;Kie³czewice Dolne;powiat lubelski;powiat lubelski;gmina Strzy¿ewice;3;22,42235427;51,03360228;9;99;214;0150Z;A;1;5
282605;22-413 Nielisz Nielisz   61;NA;61;22-413;Nielisz;Nielisz;powiat zamojski;powiat zamojski;gmina Nielisz;2;23,04342;50,80041998;9;99;214;0150Z;A;1;5
350001;20-059 Lublin Lublin al. Rac³awickie 7;al. Rac³awickie;7;20-059;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,53985113;51,24958077;2;386;113;8531B;P;1;5
290097;22-460 Szczebrzeszyn Szczebrzeszyn ul. Zwi¹zkowa 4;ul. Zwi¹zkowa;4;22-460;Szczebrzeszyn;Szczebrzeszyn;powiat zamojski;powiat zamojski;gmina Szczebrzeszyn;2;23,00980998;50,71949002;9;99;214;4322Z;F;1;5
304882;22-100 Che³m Che³m ul. Boles³awa Wirskiego 23;ul. Boles³awa Wirskiego;23;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,46715855;51,12332208;9;99;214;0111Z;A;1;5
265275;22-600 Tomaszów Lubelski Przeorsk   110;NA;110;22-600;Tomaszów Lubelski;Przeorsk;powiat tomaszowski;powiat tomaszowski;gmina Tomaszów Lubelski;2;23,50703997;50,41885996;9;99;214;0150Z;A;1;5
162336;21-400 £uków £uków al. Wojska Polskiego 28;al. Wojska Polskiego;28;21-400;£uków;£uków;powiat ³ukowski;powiat �ukowski;£uków;4;22,36571214;51,92854281;9;99;214;6820Z;L;1;5
290049;22-460 Szczebrzeszyn Szczebrzeszyn ul. Zamojska 77;ul. Zamojska;77;22-460;Szczebrzeszyn;Szczebrzeszyn;powiat zamojski;powiat zamojski;gmina Szczebrzeszyn;2;22,98896996;50,70087001;9;99;214;0150Z;A;1;5
372970;22-400 Zamoæ Zamoæ ul. marsz. J. Pi³sudskiego 4A;ul. marsz. J. Pi³sudskiego;4A;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,25237441;50,72055306;9;99;214;8623Z;Q;1;5
209230;24-120 Kazimierz Dolny Parchatka   81;NA;81;24-120;Kazimierz Dolny;Parchatka;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,99823995;51,36866998;9;99;214;4399Z;F;1;5
42773;22-175 Dorohusk Micha³ówka   56;NA;56;22-175;Dorohusk;Micha³ówka;powiat che³mski;powiat che�mski;gmina Dorohusk;2;23,77195845;51,11606769;9;99;214;0150Z;A;1;5
357387;20-468 Lublin Lublin ul. Niccolo Paganiniego 2;ul. Niccolo Paganiniego;2;20-468;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55009012;51,25563997;9;99;214;0150Z;A;1;5
50973;22-120 Wojs³awice Majdan Ostrowski   32;NA;32;22-120;Wojs³awice;Majdan Ostrowski;powiat che³mski;powiat che�mski;gmina Wojs³awice;2;23,48672026;50,94570857;9;99;214;0150Z;A;1;5
149361;20-258 Lublin widnik Du¿y Drugi   71;NA;71;20-258;Lublin;widnik Du¿y Drugi;powiat lubelski;powiat lubelski;gmina Wólka;3;22,68459002;51,24058001;9;99;214;0150Z;A;1;5
241389;21-040 widnik widnik ul. Jarzêbinowa 3;ul. Jarzêbinowa;3;21-040;widnik;widnik;powiat widnicki;powiat �widnicki;widnik;3;22,70165002;51,21493779;9;99;214;0150Z;A;1;5
105638;23-213 Zakrzówek Zakrzówek-Wie   99;NA;99;23-213;Zakrzówek;Zakrzówek-Wie;powiat kranicki;powiat kra�nicki;gmina Zakrzówek;4;22,38212179;50,95022981;9;99;214;0150Z;A;1;5
221579;21-345 Borki Wola Osowiñska ul. Weso³a 27;ul. Weso³a;27;21-345;Borki;Wola Osowiñska;powiat radzyñski;powiat radzy�ski;gmina Borki;1;22,4639584;51,73022176;1;155;215;8425Z;O;1;5
162446;21-400 £uków £uków ul. Józefa Pi³sudskiego 2;ul. Józefa Pi³sudskiego;2;21-400;£uków;£uków;powiat ³ukowski;powiat �ukowski;£uków;4;22,37849832;51,93073698;9;99;214;4741Z;G;1;5
121121;21-102 Ostrówek Ostrówek   14;NA;14;21-102;Ostrówek;Ostrówek;powiat lubartowski;powiat lubartowski;gmina Ostrówek;3;22,60531715;51,58294918;9;99;214;0162Z;A;1;5
119971;21-110 Ostrów Lubelski Rozkopaczew   139;NA;139;21-110;Ostrów Lubelski;Rozkopaczew;powiat lubartowski;powiat lubartowski;gmina Ostrów Lubelski;3;22,85490997;51,41271001;9;99;214;4671Z;G;1;5
163797;21-400 £uków £uków ul. Farna 7;ul. Farna;7;21-400;£uków;£uków;powiat ³ukowski;powiat �ukowski;£uków;4;22,38444833;51,92722447;9;99;214;4789Z;G;1;5
29106;23-450 Goraj Abramów   12;NA;12;23-450;Goraj;Abramów;powiat bi³gorajski;powiat bi�gorajski;gmina Goraj;2;22,701159;50,69838999;9;99;214;0150Z;A;1;5
106120;23-213 Zakrzówek Studzianki   165;NA;165;23-213;Zakrzówek;Studzianki;powiat kranicki;powiat kra�nicki;gmina Zakrzówek;4;22,38212179;50,95022981;9;99;214;0150Z;A;1;5
238494;08-500 Ryki Krasnogliny   20;NA;20;08-500;Ryki;Krasnogliny;powiat rycki;powiat rycki;gmina Ryki;4;21,94555996;51,58787999;9;99;214;0150Z;A;1;5
281244;22-455 Mi¹czyn Niewirków   168;NA;168;22-455;Mi¹czyn;Niewirków;powiat zamojski;powiat zamojski;gmina Mi¹czyn;2;23,51771816;50,69857491;9;99;214;0150Z;A;1;5
158131;21-020 Milejów Wólka Bielecka   43;NA;43;21-020;Milejów;Wólka Bielecka;powiat ³êczyñski;powiat ��czy�ski;gmina Milejów;3;23,03515235;51,23643387;9;99;214;8292Z;N;1;5
269526;22-200 W³odawa W³odawa ul. Wojska Polskiego 2;ul. Wojska Polskiego;2;22-200;W³odawa;W³odawa;powiat w³odawski;powiat w�odawski;W³odawa;1;23,55549465;51,55494672;9;99;214;8559B;P;1;5
217824;24-160 W¹wolnica Grabówki   23;NA;23;24-160;W¹wolnica;Grabówki;powiat pu³awski;powiat pu�awski;gmina W¹wolnica;4;22,07190998;51,29651997;9;99;214;0150Z;A;1;5
337857;20-468 Lublin Lublin ul. M³odzie¿owa 4 / 75;ul. M³odzie¿owa;4/75;20-468;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,57249077;51,21349762;9;99;214;4932Z;H;1;5
167383;21-425 Huta-D¹browa Podosie   37;NA;37;21-425;Huta-D¹browa;Podosie;powiat ³ukowski;powiat �ukowski;gmina Krzywda;4;22,02883001;51,81844817;9;99;214;0150Z;A;1;5
329282;20-576 Lublin Lublin ul. Bursztynowa 6A;ul. Bursztynowa;6A;20-576;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50779385;51,22420957;9;99;214;4711Z;G;1;5
268597;22-200 W³odawa W³odawa ul. Lubelska 56;ul. Lubelska;56;22-200;W³odawa;W³odawa;powiat w³odawski;powiat w�odawski;W³odawa;1;23,54557842;51,55123831;9;99;214;4520Z;G;1;5
169836;21-400 £uków Buñce   35;NA;35;21-400;£uków;Buñce;powiat ³ukowski;powiat �ukowski;gmina £uków;4;22,39666668;52,00666671;9;99;214;0150Z;A;1;5
125144;24-200 Be³¿yce Zagórze   140;NA;140;24-200;Be³¿yce;Zagórze;powiat lubelski;powiat lubelski;gmina Be³¿yce;3;22,22674001;51,18164998;9;99;214;0111Z;A;1;5
283775;22-463 Radecznica Mokrelipie   32;NA;32;22-463;Radecznica;Mokrelipie;powiat zamojski;powiat zamojski;gmina Radecznica;2;22,87086818;50,74464059;9;99;214;0150Z;A;1;5
154573;21-017 £êczna £êczna ul. gen. Sikorskiego 6;ul. gen. Sikorskiego;6;21-017;£êczna;£êczna;powiat ³êczyñski;powiat ��czy�ski;gmina £êczna;3;22,89159729;51,29268497;9;99;214;0150Z;A;1;5
264848;22-600 Tomaszów Lubelski Podhorce   124;NA;124;22-600;Tomaszów Lubelski;Podhorce;powiat tomaszowski;powiat tomaszowski;gmina Tomaszów Lubelski;2;23,53031999;50,48645998;2;383;113;8520Z;P;1;5
278908;22-440 Krasnobród Wólka Husiñska   79;NA;79;22-440;Krasnobród;Wólka Husiñska;powiat zamojski;powiat zamojski;gmina Krasnobród;2;23,17683482;50,5089367;9;99;214;4120Z;F;1;5
50930;22-151 Staw Ocho¿a   3;NA;3;22-151;Staw;Ocho¿a;powiat che³mski;powiat che�mski;gmina Wierzbica;2;23,34331025;51,19399929;9;99;214;0150Z;A;1;5
62227;22-530 Mircze Mircze ul. Hrubieszowska 73;ul. Hrubieszowska;73;22-530;Mircze;Mircze;powiat hrubieszowski;powiat hrubieszowski;gmina Mircze;2;23,89221996;50,66384997;9;99;214;8211Z;N;1;5
38495;23-466 Czerniêcin G³ówny Czerniêcin Poduchowny   40;NA;40;23-466;Czerniêcin G³ówny;Czerniêcin Poduchowny;powiat bi³gorajski;powiat bi�gorajski;gmina Turobin;2;22,79732032;50,80580518;9;99;214;0150Z;A;1;5
350236;20-572 Lublin Lublin ul. Turkusowa 7;ul. Turkusowa;7;20-572;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,51332623;51,22347336;2;85;215;6832Z;L;1;5
350016;20-950 Lublin Lublin ul. Czechowska 4;ul. Czechowska;4;20-950;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55535077;51,25200246;2;428;111;7022Z;M;3;150
13425;21-530 Piszczac Ortel Królewski Pierwszy   52;NA;52;21-530;Piszczac;Ortel Królewski Pierwszy;powiat bialski;powiat bialski;gmina Piszczac;1;23,26990998;51,97247002;9;99;214;0150Z;A;1;5
176088;21-450 Stoczek £ukowski Kisielsk   62;NA;62;21-450;Stoczek £ukowski;Kisielsk;powiat ³ukowski;powiat �ukowski;gmina Stoczek £ukowski;4;21,97083002;51,92249999;1;55;215;8425Z;O;1;5
6360;21-505 Janów Podlaski Janów Podlaski ul. Tadeusza Kociuszki 24;ul. Tadeusza Kociuszki;24;21-505;Janów Podlaski;Janów Podlaski;powiat bialski;powiat bialski;gmina Janów Podlaski;1;23,21473788;52,1963654;9;99;214;0150Z;A;1;5
263637;22-652 Telatyn Kryszyn   10;NA;10;22-652;Telatyn;Kryszyn;powiat tomaszowski;powiat tomaszowski;gmina Telatyn;2;23,81586523;50,5712757;9;99;214;0161Z;A;1;5
268285;22-200 W³odawa W³odawa ul. Che³mska 7;ul. Che³mska;7;22-200;W³odawa;W³odawa;powiat w³odawski;powiat w�odawski;W³odawa;1;23,54712559;51,5493951;9;99;214;4941Z;H;1;5
163886;21-400 £uków £uków ul. Cieszkowizna 3;ul. Cieszkowizna;3;21-400;£uków;£uków;powiat ³ukowski;powiat �ukowski;£uków;4;22,39812948;51,92450676;9;99;214;0150Z;A;1;5
246784;21-050 Piaski Piaski ul. Lubelska 60;ul. Lubelska;60;21-050;Piaski;Piaski;powiat widnicki;powiat �widnicki;gmina Piaski;3;22,85043995;51,13825001;9;99;214;9602Z;S;1;5
234859;08-503 Nowodwór Trzcianki   5;NA;5;08-503;Nowodwór;Trzcianki;powiat rycki;powiat rycki;gmina Nowodwór;4;22,06097003;51,61238997;9;99;214;0150Z;A;1;5
306907;22-100 Che³m Che³m ul. Sosnowa 11;ul. Sosnowa;11;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,50225321;51,12489698;9;99;214;4120Z;F;1;5
226489;21-311 Komarówka Podlaska Komarówka Podlaska ul. Polna 5;ul. Polna;5;21-311;Komarówka Podlaska;Komarówka Podlaska;powiat radzyñski;powiat radzy�ski;gmina Komarówka Podlaska;1;22,94319999;51,80283509;9;99;214;1039Z;C;1;5
267817;22-678 Ulhówek Dêbina   34;NA;34;22-678;Ulhówek;Dêbina;powiat tomaszowski;powiat tomaszowski;gmina Ulhówek;2;23,78505867;50,44989928;9;99;214;0150Z;A;1;5
3893;21-500 Bia³a Podlaska Czosnówka   35;NA;35;21-500;Bia³a Podlaska;Czosnówka;Bia³a Podlaska;powiat bialski;gmina Bia³a Podlaska;1;23,22746997;52,01208996;9;99;214;0150Z;A;1;5
247070;21-050 Piaski Piaski ul. Lubelska 52;ul. Lubelska;52;21-050;Piaski;Piaski;powiat widnicki;powiat �widnicki;gmina Piaski;3;22,85136001;51,13804;9;99;214;0150Z;A;1;5
215408;24-101 Go³¹b Go³¹b ul. Winiowa 21;ul. Winiowa;21;24-101;Go³¹b;Go³¹b;powiat che³mski;powiat che�mski;gmina Rejowiec Fabryczny;2;23,145868;51,11264591;9;99;214;0150Z;A;1;5
164970;21-400 £uków £uków ul. ks. kard. Stefana Wyszyñskiego 54;ul. ks. kard. Stefana Wyszyñskiego;54;21-400;£uków;£uków;powiat ³ukowski;powiat �ukowski;£uków;4;22,3829251;51,92724271;9;99;214;6621Z;K;1;5
56419;22-500 Hrubieszów Hrubieszów ul. Kopernika 7;ul. Kopernika;7;22-500;Hrubieszów;Hrubieszów;powiat hrubieszowski;powiat hrubieszowski;Hrubieszów;2;23,90009145;50,8157516;9;99;214;4711Z;G;1;5
93211;23-204 Kranik Kranik ul. Graniczna 9;ul. Graniczna;9;23-204;Kranik;Kranik;powiat kranicki;powiat kra�nicki;Kranik;4;22,17477624;50,95484981;9;99;214;4782Z;G;1;5
356315;20-576 Lublin Lublin ul. Bursztynowa 8;ul. Bursztynowa;8;20-576;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50796909;51,22389214;9;99;214;6622Z;K;1;5
260131;22-640 Rachanie Rachanie ul. Krzywa 12;ul. Krzywa;12;22-640;Rachanie;Rachanie;powiat tomaszowski;powiat tomaszowski;gmina Rachanie;2;23,56338096;50,53959699;9;99;214;0150Z;A;1;5
185514;24-310 Karczmiska G³usko Ma³e   2;NA;2;24-310;Karczmiska;G³usko Ma³e;powiat opolski;powiat opolski;gmina Karczmiska;4;22,01523284;51,20657761;9;99;214;4621Z;G;1;5
337660;20-516 Lublin Lublin ul. Niezapominajki 15;ul. Niezapominajki;15;20-516;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50404257;51,1688761;9;99;214;8130Z;N;1;5
360410;20-121 Lublin Lublin al. Tysi¹clecia 6;al. Tysi¹clecia;6;20-121;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,5709707;51,2519394;9;99;214;4782Z;G;1;5
217690;24-160 W¹wolnica Celejów   11C;NA;11C;24-160;W¹wolnica;Celejów;powiat pu³awski;powiat pu�awski;gmina W¹wolnica;4;22,09663135;51,33341858;2;118;214;8690C;Q;1;5
79519;22-355 Fajs³awice Fajs³awice   17;NA;17;22-355;Fajs³awice;Fajs³awice;powiat krasnostawski;powiat krasnostawski;gmina Fajs³awice;2;22,95837999;51,08794002;9;99;214;0150Z;A;1;5
368846;22-400 Zamoæ Zamoæ ul. gen. W³adys³awa Sikorskiego 19;ul. gen. W³adys³awa Sikorskiego;19;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,27242517;50,73629347;9;99;214;4711Z;G;1;5
74998;23-310 Modliborzyce S³upie   22;NA;22;23-310;Modliborzyce;S³upie;powiat janowski;powiat janowski;gmina Modliborzyce;4;22,31699995;50,75752999;9;99;214;0150Z;A;1;5
104697;23-212 Wilko³az Pierwszy Ostrów-Kolonia   46A;NA;46A;23-212;Wilko³az Pierwszy;Ostrów-Kolonia;powiat kranicki;powiat kra�nicki;gmina Wilko³az;4;22,34962433;51,01573662;9;99;214;0150Z;A;1;5
207703;24-123 Janowiec Janowiec ul. Nowy Janowiec 22;ul. Nowy Janowiec;22;24-123;Janowiec;Janowiec;powiat pu³awski;powiat pu�awski;gmina Janowiec;4;21,85506;51,3487;9;99;214;0150Z;A;1;5
310945;22-100 Che³m Che³m ul. Stefana ¯eromskiego 54;ul. Stefana ¯eromskiego;54;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,50309089;51,12404659;9;99;214;0111Z;A;1;5
78891;22-300 Krasnystaw Krasnystaw ul. Tadeusza Kociuszki 3;ul. Tadeusza Kociuszki;3;22-300;Krasnystaw;Krasnystaw;powiat krasnostawski;powiat krasnostawski;Krasnystaw;2;23,17271002;50,98510001;9;99;214;8622Z;Q;1;5
322821;20-046 Lublin Lublin ul. Pu³awska 18;ul. Pu³awska;18;20-046;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,52894334;51,25423626;9;99;214;6622Z;K;1;5
37759;23-466 Czerniêcin G³ówny Czerniêcin G³ówny   131;NA;131;23-466;Czerniêcin G³ówny;Czerniêcin G³ówny;powiat bi³gorajski;powiat bi�gorajski;gmina Turobin;2;22,79429606;50,81426778;9;99;214;0150Z;A;1;5
118166;21-140 Michów El¿bietów   24;NA;24;21-140;Michów;El¿bietów;powiat lubartowski;powiat lubartowski;gmina Michów;3;22,35562508;51,50996689;9;99;214;0150Z;A;1;5
199151;21-220 Siemieñ Siemieñ ul. Stra¿acka 9;ul. Stra¿acka;9;21-220;Siemieñ;Siemieñ;powiat parczewski;powiat parczewski;gmina Siemieñ;1;22,77654633;51,63353164;9;99;214;0150Z;A;1;5
186373;24-335 £aziska Niedwiada Du¿a   58A;NA;58A;24-335;£aziska;Niedwiada Du¿a;powiat opolski;powiat opolski;gmina £aziska;4;21,87404328;51,18117139;9;99;214;0150Z;A;1;5
231575;08-530 Dêblin Dêblin os. Osiedle Wilana 5;os. Osiedle Wilana;5;08-530;Dêblin;Dêblin;powiat rycki;powiat rycki;Dêblin;4;21,83217002;51,56891996;9;99;214;6203Z;J;1;5
69157;23-304 Dzwola Kocudza Pierwsza   79;NA;79;23-304;Dzwola;Kocudza Pierwsza;powiat janowski;powiat janowski;gmina Dzwola;4;22,61577269;50,67395052;9;99;214;0150Z;A;1;5
308062;22-100 Che³m Che³m ul. Adama Mickiewicza 31;ul. Adama Mickiewicza;31;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,47379602;51,13633292;9;99;214;0150Z;A;1;5
187310;24-300 Opole Lubelskie Opole Lubelskie ul. Willowa 4;ul. Willowa;4;24-300;Opole Lubelskie;Opole Lubelskie;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;21,97137997;51,14562998;2;118;214;4639Z;G;1;5
255710;22-664 Jarczów Jarczów ul. Szkolna 1;ul. Szkolna;1;22-664;Jarczów;Jarczów;powiat tomaszowski;powiat tomaszowski;gmina Jarczów;2;23,5919597;50,42385976;9;99;214;3530Z;D;1;5
301463;21-500 Bia³a Podlaska Bia³a Podlaska ul. Stefana ¯eromskiego 5;ul. Stefana ¯eromskiego;5;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,13513411;52,04844339;2;85;133;6832Z;L;1;5
191088;24-320 Poniatowa Poniatowa ul. Kraczewicka 23;ul. Kraczewicka;23;24-320;Poniatowa;Poniatowa;powiat opolski;powiat opolski;gmina Poniatowa;4;22,06605319;51,19274267;9;99;214;0150Z;A;1;5
