"V1" "V2"
"2510" 174.444949 -36.592147
"2511" 174.445536 -36.59244
"2512" 174.445536 -36.59332
"2513" 174.448762 -36.59684
"2514" 174.445536 -36.600067
"2515" 174.445536 -36.600947
"2516" 174.444655 -36.601827
"2517" 174.444655 -36.602414
"2518" 174.443775 -36.603294
"2519" 174.443775 -36.604174
"2520" 174.442895 -36.605054
"2521" 174.442895 -36.605934
"2522" 174.443775 -36.606521
"2523" 174.443775 -36.609161
"2524" 174.443189 -36.609748
"2525" 174.442602 -36.609748
"2526" 174.442015 -36.610041
"2527" 174.442015 -36.612388
"2528" 174.441429 -36.613268
"2529" 174.441429 -36.619135
"2530" 174.440548 -36.620015
"2531" 174.440255 -36.620895
"2532" 174.439962 -36.621189
"2533" 174.438202 -36.621189
"2534" 174.437615 -36.622069
"2535" 174.434975 -36.622069
"2536" 174.433801 -36.623242
"2537" 174.433801 -36.625002
"2538" 174.435268 -36.626763
"2539" 174.435268 -36.627349
"2540" 174.436735 -36.628816
"2541" 174.439082 -36.628816
"2542" 174.439668 -36.629109
"2543" 174.437908 -36.630869
"2544" 174.437908 -36.633216
"2545" 174.442602 -36.63791
"2546" 174.443189 -36.63791
"2547" 174.444949 -36.63967
"2548" 174.449056 -36.63967
"2549" 174.449642 -36.639963
"2550" 174.449642 -36.640844
"2551" 174.450523 -36.641724
"2552" 174.450523 -36.64495
"2553" 174.449936 -36.645537
"2554" 174.449056 -36.645537
"2555" 174.448762 -36.645831
"2556" 174.448762 -36.646711
"2557" 174.448176 -36.647004
"2558" 174.445829 -36.647004
"2559" 174.444069 -36.645537
"2560" 174.443189 -36.645537
"2561" 174.440842 -36.642897
"2562" 174.439962 -36.642897
"2563" 174.438788 -36.641724
"2564" 174.438788 -36.640844
"2565" 174.437615 -36.63967
"2566" 174.436735 -36.63967
"2567" 174.436148 -36.639083
"2568" 174.436148 -36.638203
"2569" 174.434095 -36.63615
"2570" 174.433215 -36.63615
"2571" 174.432335 -36.635563
"2572" 174.430868 -36.635563
"2573" 174.429694 -36.636737
"2574" 174.429694 -36.638203
"2575" 174.429988 -36.63879
"2576" 174.430868 -36.63879
"2577" 174.431161 -36.639083
"2578" 174.431161 -36.639963
"2579" 174.430868 -36.64055
"2580" 174.429108 -36.640257
"2581" 174.428814 -36.640844
"2582" 174.428814 -36.641724
"2583" 174.428228 -36.642017
"2584" 174.427641 -36.642017
"2585" 174.426761 -36.641137
"2586" 174.425881 -36.64143
"2587" 174.425294 -36.641724
"2588" 174.425294 -36.64319
"2589" 174.426174 -36.644364
"2590" 174.426174 -36.64495
"2591" 174.425294 -36.645831
"2592" 174.425587 -36.646711
"2593" 174.425001 -36.647004
"2594" 174.424121 -36.647004
"2595" 174.423827 -36.647591
"2596" 174.423827 -36.648471
"2597" 174.422361 -36.649644
"2598" 174.422067 -36.649057
"2599" 174.422067 -36.647591
"2600" 174.420894 -36.646417
"2601" 174.420014 -36.646124
"2602" 174.41972 -36.646711
"2603" 174.419427 -36.647591
"2604" 174.419134 -36.647884
"2605" 174.417373 -36.647884
"2606" 174.41708 -36.647591
"2607" 174.41708 -36.646711
"2608" 174.417373 -36.646124
"2609" 174.418254 -36.646417
"2610" 174.420307 -36.64407
"2611" 174.420307 -36.643484
"2612" 174.420014 -36.642897
"2613" 174.419134 -36.642897
"2614" 174.418254 -36.642017
"2615" 174.415907 -36.642017
"2616" 174.415027 -36.642897
"2617" 174.413267 -36.642897
"2618" 174.412386 -36.643777
"2619" 174.411506 -36.643777
"2620" 174.411213 -36.643484
"2621" 174.411213 -36.641724
"2622" 174.411506 -36.641137
"2623" 174.415027 -36.641137
"2624" 174.4162 -36.639963
"2625" 174.4162 -36.639083
"2626" 174.416787 -36.63879
"2627" 174.417373 -36.63967
"2628" 174.41884 -36.638203
"2629" 174.41796 -36.637617
"2630" 174.41796 -36.636737
"2631" 174.416787 -36.635563
"2632" 174.414147 -36.635563
"2633" 174.413267 -36.63615
"2634" 174.412973 -36.635856
"2635" 174.412973 -36.634976
"2636" 174.414147 -36.633803
"2637" 174.416787 -36.633803
"2638" 174.41708 -36.63351
"2639" 174.41708 -36.63263
"2640" 174.416787 -36.632043
"2641" 174.41004 -36.632043
"2642" 174.409746 -36.63263
"2643" 174.409453 -36.63351
"2644" 174.410333 -36.634096
"2645" 174.410333 -36.634976
"2646" 174.41004 -36.635563
"2647" 174.40916 -36.635563
"2648" 174.408279 -36.634683
"2649" 174.406813 -36.634683
"2650" 174.405346 -36.635856
"2651" 174.405346 -36.636737
"2652" 174.405053 -36.63703
"2653" 174.404173 -36.63703
"2654" 174.403879 -36.637617
"2655" 174.403879 -36.639083
"2656" 174.403292 -36.63967
"2657" 174.402412 -36.63879
"2658" 174.401532 -36.63879
"2659" 174.400946 -36.63967
"2660" 174.400066 -36.63879
"2661" 174.398305 -36.64055
"2662" 174.398012 -36.639963
"2663" 174.397719 -36.639083
"2664" 174.397425 -36.63879
"2665" 174.395079 -36.63879
"2666" 174.393612 -36.637617
"2667" 174.394198 -36.63703
"2668" 174.395079 -36.63703
"2669" 174.395372 -36.636737
"2670" 174.394492 -36.635856
"2671" 174.395079 -36.635563
"2672" 174.396545 -36.635563
"2673" 174.397132 -36.634976
"2674" 174.397132 -36.633216
"2675" 174.397425 -36.632923
"2676" 174.398305 -36.632923
"2677" 174.399186 -36.633803
"2678" 174.400066 -36.633803
"2679" 174.400946 -36.632923
"2680" 174.401826 -36.632923
"2681" 174.402412 -36.632043
"2682" 174.403292 -36.632923
"2683" 174.405933 -36.632923
"2684" 174.407106 -36.63175
"2685" 174.407106 -36.629989
"2686" 174.406226 -36.629109
"2687" 174.406226 -36.628229
"2688" 174.405933 -36.627936
"2689" 174.403292 -36.627936
"2690" 174.402999 -36.627643
"2691" 174.403879 -36.626763
"2692" 174.402412 -36.625589
"2693" 174.400946 -36.625589
"2694" 174.398305 -36.622949
"2695" 174.393318 -36.622949
"2696" 174.392438 -36.622069
"2697" 174.391558 -36.622069
"2698" 174.390678 -36.621189
"2699" 174.387451 -36.621189
"2700" 174.386571 -36.622069
"2701" 174.384224 -36.622069
"2702" 174.383344 -36.622949
"2703" 174.382464 -36.622949
"2704" 174.382171 -36.623242
"2705" 174.382171 -36.624122
"2706" 174.383051 -36.625002
"2707" 174.382758 -36.626763
"2708" 174.381584 -36.627936
"2709" 174.379237 -36.627936
"2710" 174.377771 -36.629109
"2711" 174.377771 -36.629989
"2712" 174.377477 -36.630576
"2713" 174.376597 -36.630576
"2714" 174.376304 -36.629989
"2715" 174.376304 -36.629109
"2716" 174.374837 -36.627936
"2717" 174.37425 -36.628816
"2718" 174.37337 -36.628816
"2719" 174.37249 -36.629696
"2720" 174.37073 -36.629696
"2721" 174.370437 -36.629989
"2722" 174.370437 -36.630869
"2723" 174.370143 -36.631163
"2724" 174.369263 -36.630576
"2725" 174.368383 -36.630283
"2726" 174.36809 -36.629989
"2727" 174.368383 -36.629696
"2728" 174.369263 -36.629696
"2729" 174.369557 -36.629109
"2730" 174.369557 -36.628229
"2731" 174.368677 -36.627643
"2732" 174.370437 -36.625882
"2733" 174.369557 -36.625002
"2734" 174.369557 -36.624122
"2735" 174.370437 -36.623242
"2736" 174.370437 -36.622362
"2737" 174.371317 -36.621775
"2738" 174.371317 -36.620015
"2739" 174.37073 -36.619722
"2740" 174.368383 -36.619722
"2741" 174.367503 -36.620309
"2742" 174.366623 -36.620309
"2743" 174.365743 -36.621189
"2744" 174.365156 -36.621189
"2745" 174.364276 -36.622069
"2746" 174.363396 -36.621189
"2747" 174.362516 -36.621189
"2748" 174.36193 -36.621775
"2749" 174.36193 -36.623242
"2750" 174.361636 -36.623829
"2751" 174.360756 -36.622949
"2752" 174.360169 -36.622949
"2753" 174.359289 -36.622069
"2754" 174.358409 -36.622069
"2755" 174.357823 -36.622656
"2756" 174.357823 -36.623242
"2757" 174.357529 -36.623829
"2758" 174.356942 -36.623242
"2759" 174.357236 -36.620015
"2760" 174.356649 -36.619722
"2761" 174.355769 -36.619722
"2762" 174.354889 -36.620309
"2763" 174.354596 -36.620015
"2764" 174.354596 -36.619135
"2765" 174.355476 -36.618255
"2766" 174.354889 -36.617962
"2767" 174.353422 -36.617962
"2768" 174.352542 -36.617082
"2769" 174.351662 -36.617082
"2770" 174.350782 -36.617962
"2771" 174.349315 -36.617962
"2772" 174.348729 -36.617375
"2773" 174.351955 -36.614148
"2774" 174.349609 -36.611801
"2775" 174.349609 -36.610041
"2776" 174.349315 -36.609748
"2777" 174.347555 -36.609455
"2778" 174.346968 -36.609161
"2779" 174.347555 -36.608868
"2780" 174.350782 -36.608868
"2781" 174.351369 -36.609161
"2782" 174.351369 -36.610041
"2783" 174.351662 -36.610335
"2784" 174.352542 -36.610335
"2785" 174.353716 -36.609161
"2786" 174.353716 -36.608281
"2787" 174.354596 -36.607401
"2788" 174.354596 -36.605934
"2789" 174.354302 -36.605348
"2790" 174.350782 -36.605348
"2791" 174.349902 -36.606228
"2792" 174.346675 -36.606228
"2793" 174.346382 -36.605934
"2794" 174.346675 -36.605348
"2795" 174.347555 -36.605348
"2796" 174.348729 -36.604174
"2797" 174.348729 -36.602414
"2798" 174.347848 -36.601827
"2799" 174.348435 -36.601241
"2800" 174.350782 -36.601241
"2801" 174.352542 -36.599481
"2802" 174.353716 -36.600947
"2803" 174.352836 -36.601827
"2804" 174.353422 -36.602121
"2805" 174.357529 -36.602121
"2806" 174.358409 -36.603001
"2807" 174.360756 -36.603001
"2808" 174.362223 -36.601534
"2809" 174.36193 -36.600947
"2810" 174.361636 -36.600361
"2811" 174.360756 -36.600361
"2812" 174.359876 -36.601241
"2813" 174.358703 -36.600067
"2814" 174.358703 -36.599187
"2815" 174.357823 -36.598307
"2816" 174.358409 -36.598014
"2817" 174.360169 -36.598014
"2818" 174.360756 -36.597134
"2819" 174.361636 -36.597134
"2820" 174.362516 -36.596254
"2821" 174.363396 -36.596254
"2822" 174.364276 -36.595374
"2823" 174.365743 -36.595374
"2824" 174.367797 -36.59332
"2825" 174.367797 -36.59156
"2826" 174.366623 -36.590387
"2827" 174.365156 -36.590387
"2828" 174.36369 -36.59156
"2829" 174.36369 -36.59244
"2830" 174.362516 -36.593907
"2831" 174.360756 -36.593613
"2832" 174.359876 -36.593027
"2833" 174.359289 -36.593027
"2834" 174.358409 -36.592147
"2835" 174.351662 -36.592147
"2836" 174.351369 -36.59156
"2837" 174.352542 -36.590387
"2838" 174.353422 -36.590387
"2839" 174.353716 -36.590093
"2840" 174.353716 -36.589213
"2841" 174.353422 -36.58892
"2842" 174.350782 -36.58892
"2843" 174.349902 -36.58804
"2844" 174.349022 -36.58804
"2845" 174.348729 -36.588333
"2846" 174.348729 -36.589213
"2847" 174.348435 -36.589506
"2848" 174.346675 -36.58804
"2849" 174.344915 -36.587746
"2850" 174.344035 -36.588626
"2851" 174.343448 -36.58892
"2852" 174.342568 -36.589506
"2853" 174.341688 -36.589506
"2854" 174.339928 -36.591267
"2855" 174.339048 -36.591267
"2856" 174.338755 -36.590973
"2857" 174.341101 -36.588333
"2858" 174.341101 -36.586573
"2859" 174.340515 -36.585986
"2860" 174.340515 -36.585106
"2861" 174.340808 -36.584519
"2862" 174.341688 -36.584519
"2863" 174.343448 -36.58628
"2864" 174.344035 -36.58628
"2865" 174.345795 -36.584519
"2866" 174.346675 -36.5854
"2867" 174.349902 -36.582173
"2868" 174.350782 -36.582173
"2869" 174.351369 -36.582466
"2870" 174.350489 -36.583346
"2871" 174.350489 -36.584226
"2872" 174.350782 -36.584519
"2873" 174.354302 -36.584519
"2874" 174.354889 -36.583639
"2875" 174.355769 -36.584519
"2876" 174.356649 -36.584519
"2877" 174.357529 -36.583639
"2878" 174.359876 -36.583639
"2879" 174.360756 -36.583053
"2880" 174.364276 -36.583053
"2881" 174.365156 -36.582173
"2882" 174.366036 -36.582173
"2883" 174.36633 -36.582466
"2884" 174.36633 -36.583346
"2885" 174.366623 -36.583639
"2886" 174.369263 -36.583639
"2887" 174.36985 -36.582759
"2888" 174.37073 -36.583053
"2889" 174.374544 -36.579239
"2890" 174.374544 -36.578359
"2891" 174.375717 -36.577186
"2892" 174.376597 -36.577186
"2893" 174.377477 -36.577772
"2894" 174.378357 -36.578066
"2895" 174.379237 -36.578652
"2896" 174.383344 -36.574545
"2897" 174.384224 -36.574545
"2898" 174.385398 -36.573372
"2899" 174.385398 -36.571612
"2900" 174.384518 -36.570732
"2901" 174.384518 -36.569265
"2902" 174.383638 -36.568385
"2903" 174.383638 -36.567505
"2904" 174.383051 -36.566625
"2905" 174.383051 -36.564865
"2906" 174.382464 -36.564571
"2907" 174.381584 -36.564571
"2908" 174.380704 -36.563691
"2909" 174.380117 -36.563691
"2910" 174.379237 -36.562811
"2911" 174.378357 -36.562811
"2912" 174.377477 -36.562225
"2913" 174.376597 -36.562225
"2914" 174.37513 -36.563691
"2915" 174.37073 -36.563691
"2916" 174.370437 -36.563398
"2917" 174.370437 -36.560758
"2918" 174.369263 -36.559584
"2919" 174.367503 -36.559584
"2920" 174.365156 -36.557238
"2921" 174.362516 -36.557238
"2922" 174.361636 -36.557824
"2923" 174.358409 -36.557824
"2924" 174.357529 -36.558704
"2925" 174.354889 -36.558704
"2926" 174.353422 -36.557238
"2927" 174.351662 -36.556944
"2928" 174.350782 -36.557824
"2929" 174.349902 -36.558118
"2930" 174.348729 -36.559291
"2931" 174.348729 -36.559878
"2932" 174.348435 -36.560464
"2933" 174.346675 -36.560464
"2934" 174.345502 -36.561638
"2935" 174.345502 -36.562518
"2936" 174.344622 -36.563398
"2937" 174.344622 -36.564865
"2938" 174.345502 -36.565745
"2939" 174.345502 -36.566625
"2940" 174.344915 -36.567212
"2941" 174.342568 -36.564571
"2942" 174.340808 -36.564571
"2943" 174.337581 -36.567798
"2944" 174.336701 -36.567798
"2945" 174.335528 -36.566625
"2946" 174.335821 -36.566331
"2947" 174.336701 -36.566331
"2948" 174.337581 -36.565451
"2949" 174.338461 -36.565451
"2950" 174.340808 -36.562811
"2951" 174.342568 -36.562811
"2952" 174.344622 -36.560758
"2953" 174.343448 -36.559584
"2954" 174.342568 -36.560464
"2955" 174.340808 -36.560464
"2956" 174.340515 -36.559878
"2957" 174.340808 -36.559584
"2958" 174.341688 -36.559584
"2959" 174.343448 -36.557824
"2960" 174.344035 -36.557824
"2961" 174.346675 -36.555477
"2962" 174.348435 -36.555477
"2963" 174.349022 -36.554597
"2964" 174.350782 -36.554597
"2965" 174.353422 -36.551957
"2966" 174.354889 -36.551957
"2967" 174.355769 -36.552837
"2968" 174.356649 -36.552837
"2969" 174.357529 -36.553717
"2970" 174.360169 -36.553717
"2971" 174.361049 -36.552544
"2972" 174.361343 -36.549904
"2973" 174.359876 -36.54873
"2974" 174.358409 -36.54873
"2975" 174.357529 -36.54785
"2976" 174.355769 -36.54785
"2977" 174.354889 -36.54697
"2978" 174.354302 -36.54697
"2979" 174.353422 -36.546383
"2980" 174.351662 -36.546383
"2981" 174.350782 -36.545503
"2982" 174.344915 -36.545503
"2983" 174.343448 -36.54697
"2984" 174.342568 -36.54697
"2985" 174.341688 -36.546383
"2986" 174.336701 -36.546383
"2987" 174.336114 -36.545797
"2988" 174.336408 -36.544917
"2989" 174.336994 -36.544037
"2990" 174.334941 -36.541983
"2991" 174.331714 -36.541983
"2992" 174.330834 -36.542863
"2993" 174.325847 -36.542863
"2994" 174.324673 -36.544037
"2995" 174.324673 -36.545797
"2996" 174.324087 -36.54609
"2997" 174.323207 -36.546383
"2998" 174.322327 -36.54697
"2999" 174.31998 -36.54697
"3000" 174.3191 -36.54785
"3001" 174.318806 -36.547557
"3002" 174.318806 -36.546677
"3003" 174.323207 -36.541983
"3004" 174.324967 -36.542276
"3005" 174.325554 -36.54169
"3006" 174.325554 -36.54081
"3007" 174.324087 -36.539636
"3008" 174.32262 -36.539636
"3009" 174.3191 -36.542863
"3010" 174.317926 -36.54169
"3011" 174.317926 -36.54081
"3012" 174.317046 -36.53993
"3013" 174.317046 -36.538463
"3014" 174.316753 -36.537876
"3015" 174.315873 -36.537876
"3016" 174.314993 -36.538756
"3017" 174.313233 -36.536996
"3018" 174.309126 -36.536996
"3019" 174.307952 -36.538169
"3020" 174.307952 -36.53905
"3021" 174.307072 -36.53993
"3022" 174.307072 -36.54081
"3023" 174.306779 -36.541103
"3024" 174.304139 -36.541103
"3025" 174.303259 -36.540516
"3026" 174.302379 -36.540516
"3027" 174.302085 -36.53993
"3028" 174.302085 -36.539343
"3029" 174.302965 -36.538463
"3030" 174.302965 -36.537583
"3031" 174.303845 -36.536703
"3032" 174.303845 -36.535823
"3033" 174.304432 -36.534943
"3034" 174.303259 -36.533769
"3035" 174.302379 -36.533769
"3036" 174.300325 -36.531716
"3037" 174.300325 -36.529956
"3038" 174.301205 -36.529075
"3039" 174.301205 -36.528489
"3040" 174.302085 -36.527609
"3041" 174.302085 -36.526729
"3042" 174.302965 -36.525849
"3043" 174.302965 -36.524088
"3044" 174.302085 -36.523502
"3045" 174.302085 -36.522622
"3046" 174.300032 -36.520568
"3047" 174.299152 -36.520275
"3048" 174.298272 -36.519688
"3049" 174.295925 -36.519688
"3050" 174.294165 -36.521155
"3051" 174.293578 -36.520862
"3052" 174.293578 -36.518221
"3053" 174.294458 -36.517635
"3054" 174.294458 -36.516755
"3055" 174.295338 -36.515875
"3056" 174.295338 -36.514114
"3057" 174.296218 -36.513234
"3058" 174.296218 -36.510007
"3059" 174.295338 -36.509127
"3060" 174.295338 -36.50502
"3061" 174.294458 -36.50414
"3062" 174.294751 -36.501794
"3063" 174.293871 -36.500913
"3064" 174.293578 -36.500033
"3065" 174.293549 -36.5
"3066" 174.2 -36.529663
"3067" 174.208799 -36.538463
"3068" 174.208799 -36.53905
"3069" 174.229627 -36.560171
"3070" 174.229627 -36.560758
"3071" 174.237841 -36.569265
"3072" 174.237841 -36.570145
"3073" 174.244294 -36.576306
"3074" 174.244881 -36.576306
"3075" 174.249575 -36.580999
"3076" 174.249575 -36.581586
"3077" 174.252802 -36.585106
"3078" 174.252802 -36.585986
"3079" 174.253682 -36.586573
"3080" 174.253682 -36.587453
"3081" 174.27451 -36.608281
"3082" 174.27451 -36.609161
"3083" 174.27891 -36.613268
"3084" 174.278617 -36.614148
"3085" 174.279497 -36.615028
"3086" 174.279497 -36.615908
"3087" 174.281257 -36.617669
"3088" 174.281257 -36.618255
"3089" 174.284484 -36.621775
"3090" 174.284484 -36.622656
"3091" 174.285364 -36.623242
"3092" 174.285364 -36.624122
"3093" 174.287124 -36.625882
"3094" 174.287124 -36.626763
"3095" 174.289471 -36.629109
"3096" 174.289471 -36.629989
"3097" 174.290351 -36.630869
"3098" 174.290351 -36.63175
"3099" 174.291818 -36.632923
"3100" 174.292405 -36.632923
"3101" 174.294458 -36.634976
"3102" 174.294751 -36.635856
"3103" 174.297978 -36.639083
"3104" 174.297978 -36.639963
"3105" 174.300325 -36.642604
"3106" 174.300325 -36.64319
"3107" 174.301205 -36.64407
"3108" 174.301205 -36.64495
"3109" 174.302965 -36.646711
"3110" 174.302965 -36.647591
"3111" 174.304725 -36.649057
"3112" 174.304725 -36.649937
"3113" 174.306192 -36.651698
"3114" 174.306192 -36.652578
"3115" 174.307072 -36.653164
"3116" 174.307072 -36.654044
"3117" 174.307952 -36.654925
"3118" 174.307952 -36.655805
"3119" 174.310299 -36.658445
"3120" 174.310299 -36.659031
"3121" 174.313819 -36.662552
"3122" 174.313819 -36.663432
"3123" 174.318806 -36.668419
"3124" 174.318806 -36.669299
"3125" 174.320567 -36.670766
"3126" 174.320273 -36.671646
"3127" 174.325554 -36.676633
"3128" 174.32526 -36.677513
"3129" 174.329661 -36.68162
"3130" 174.329661 -36.6825
"3131" 174.330541 -36.68338
"3132" 174.330541 -36.68426
"3133" 174.332007 -36.685727
"3134" 174.332007 -36.686607
"3135" 174.332887 -36.687487
"3136" 174.332887 -36.688367
"3137" 174.333767 -36.689247
"3138" 174.333767 -36.690127
"3139" 174.336114 -36.692474
"3140" 174.336408 -36.693354
"3141" 174.336994 -36.694234
"3142" 174.336994 -36.695114
"3143" 174.339635 -36.697461
"3144" 174.339635 -36.698341
"3145" 174.345502 -36.704208
"3146" 174.345502 -36.705088
"3147" 174.346382 -36.705968
"3148" 174.346382 -36.706555
"3149" 174.347848 -36.708315
"3150" 174.347848 -36.709195
"3151" 174.349609 -36.710955
"3152" 174.349609 -36.711542
"3153" 174.350489 -36.712422
"3154" 174.350489 -36.713302
"3155" 174.350782 -36.713889
"3156" 174.351662 -36.713889
"3157" 174.351955 -36.714182
"3158" 174.351955 -36.715062
"3159" 174.352836 -36.715942
"3160" 174.352836 -36.716529
"3161" 174.353716 -36.717409
"3162" 174.353716 -36.718289
"3163" 174.358703 -36.723276
"3164" 174.358703 -36.724156
"3165" 174.359583 -36.725036
"3166" 174.359583 -36.725916
"3167" 174.360463 -36.726796
"3168" 174.360463 -36.727383
"3169" 174.36281 -36.730023
"3170" 174.36281 -36.730903
"3171" 174.36545 -36.73325
"3172" 174.36545 -36.73413
"3173" 174.36633 -36.73501
"3174" 174.36633 -36.73589
"3175" 174.367797 -36.73765
"3176" 174.36809 -36.738237
"3177" 174.372197 -36.742637
"3178" 174.372197 -36.743224
"3179" 174.372784 -36.744104
"3180" 174.372784 -36.744984
"3181" 174.375424 -36.747625
"3182" 174.375424 -36.748505
"3183" 174.377771 -36.750851
"3184" 174.377771 -36.751731
"3185" 174.378651 -36.752612
"3186" 174.378651 -36.753492
"3187" 174.381291 -36.755838
"3188" 174.381291 -36.756718
"3189" 174.382171 -36.757599
"3190" 174.382171 -36.758479
"3191" 174.384518 -36.760825
"3192" 174.384518 -36.761706
"3193" 174.387158 -36.764052
"3194" 174.387158 -36.764932
"3195" 174.388625 -36.766693
"3196" 174.388918 -36.767573
"3197" 174.391265 -36.769919
"3198" 174.391265 -36.7708
